osm_id,building type,Latitude,Longitude
,yes,9,51.57086852,-0.235244236
,yes,9,51.56865542,-0.236703867
,yes,9,51.56929232,-0.237210821
,yes,9,51.56965709,-0.236805596
,yes,9,51.56802642,-0.23884599
,yes,9,51.56799018,-0.237765136
,yes,9,51.56862888,-0.239606901
,,0,51.56950533,-0.236576419
,yes,9,51.56860562,-0.23817927
,yes,9,51.57055123,-0.23719076
,yes,9,51.56980531,-0.240180386
,yes,9,51.56992791,-0.239740251
,yes,9,51.57063069,-0.240448367
,yes,9,51.56955584,-0.240705364
,yes,9,51.57014756,-0.241706824
,yes,9,51.57010742,-0.242311911
,yes,9,51.56925594,-0.241597938
,yes,9,51.56948754,-0.241400307
,yes,9,51.569223,-0.242332742
,yes,9,51.56824472,-0.241344559
,yes,9,51.56789881,-0.241061832
,yes,9,51.5680586,-0.240655141
,yes,9,51.56027507,-0.221027913
,yes,9,51.56120866,-0.22156243
,yes,9,51.5544471,-0.248940133
,yes,9,51.55509702,-0.249046637
,yes,9,51.55566041,-0.249335085
,yes,9,51.55562624,-0.248356449
,,0,51.55494791,-0.24886149
,yes,9,51.55053858,-0.246801808
,yes,9,51.5486971,-0.245040854
,yes,9,51.54842942,-0.243365543
,yes,9,51.54794608,-0.243540251
,yes,9,51.54926957,-0.244974273
,yes,9,51.5499009,-0.244996557
,yes,9,51.55061368,-0.245302127
,yes,9,51.5506507,-0.245869294
,yes,9,51.5498286,-0.245422325
,,0,51.55017148,-0.246151598
,,0,51.55001491,-0.242305011
,yes,9,51.54771819,-0.244568222
,yes,9,51.54797576,-0.244255749
,,0,51.54819692,-0.244157222
,commercial,7,51.56205438,-0.21984509
,yes,9,51.56245929,-0.220523243
,yes,9,51.56294664,-0.221276994
,yes,9,51.56197043,-0.222444075
,yes,9,51.56035257,-0.216589434
,,0,51.57505187,-0.300654022
,,0,51.57366404,-0.297849494
,hangar,0,51.59626708,-0.2379568
,yes,9,51.54012778,-0.230393228
,,0,51.53875121,-0.231237154
,hotel,7,51.57293357,-0.222650508
,apartments,8,51.54137975,-0.208514387
,apartments,8,51.54180262,-0.207736183
,,0,51.56596411,-0.222059316
,apartments,8,51.56459419,-0.200975889
,apartments,8,51.56542098,-0.201844118
,,0,51.56379306,-0.200278005
,apartments,8,51.56366249,-0.199533902
,apartments,8,51.56552157,-0.20110866
,,0,51.56465417,-0.200741471
,apartments,8,51.5649374,-0.20066022
,,0,51.57244769,-0.220505701
,apartments,8,51.57186453,-0.219345226
,apartments,8,51.57263958,-0.219035059
,apartments,8,51.57309006,-0.219927861
,,0,51.56319181,-0.268061706
,,0,51.55238074,-0.279911376
,,0,51.5514868,-0.276208496
,,0,51.55370139,-0.276053308
,,0,51.54966211,-0.268857761
,,0,51.57037492,-0.323491791
,,0,51.58236902,-0.28288782
,,0,51.58082031,-0.283076214
,,0,51.5284069,-0.317812229
,,0,51.52795561,-0.319909059
,,0,51.52895393,-0.31509995
,shops,7,51.58632301,-0.200134532
,shops,7,51.58306666,-0.199785483
,shop,7,51.60132303,-0.208881149
,,0,51.58548345,-0.317920264
,,0,51.58945568,-0.306062291
,residential,8,51.5418872,-0.22058095
,yes,9,51.52643413,-0.240228868
,yes,9,51.52765934,-0.241140144
,yes,9,51.52673397,-0.237707775
,yes,9,51.52741096,-0.238698407
,yes,9,51.52745379,-0.239996237
,,0,51.52735586,-0.241063233
,yes,9,51.52645979,-0.237938529
,yes,9,51.5611576,-0.280571318
,,0,51.58283705,-0.299934377
,,0,51.56380722,-0.282039236
,,0,51.5447453,-0.194220952
,,0,51.59542282,-0.239618939
,,0,51.59544526,-0.239247752
,yes,9,51.59684668,-0.240984114
,,0,51.52702811,-0.285172942
,,0,51.52374685,-0.287969613
,,0,51.53493032,-0.321961145
,,0,51.53344069,-0.314388899
,,0,51.53219563,-0.307348585
,,0,51.526745,-0.303653957
,,0,51.53455806,-0.333099029
,,0,51.53676927,-0.33292239
,yes,9,51.52791697,-0.252502096
,yes,9,51.52847935,-0.252011936
,yes,9,51.52816326,-0.251566484
,,0,51.52952386,-0.252939307
,,0,51.52672764,-0.252318981
,yes,9,51.53212906,-0.254500186
,yes,9,51.53170772,-0.254070244
,yes,9,51.52922507,-0.253036631
,yes,9,51.52783261,-0.253421007
,,0,51.5313029,-0.257658833
,data_center,4,51.53157915,-0.25591385
,,0,51.52494597,-0.336797913
,,0,51.5263871,-0.33000123
,,0,51.52625136,-0.319898497
,,0,51.52680053,-0.328403896
,,0,51.53011063,-0.33028501
,,0,51.52920473,-0.327695356
,,0,51.53278305,-0.326102819
,,0,51.53065226,-0.326224466
,,0,51.53286581,-0.3332619
,,0,51.52735556,-0.314106942
,,0,51.59612997,-0.185305402
,,0,51.59053306,-0.196647922
,,0,51.59371077,-0.193315021
,,0,51.5909943,-0.205586396
,,0,51.57504461,-0.230128732
,,0,51.57672258,-0.223895745
,,0,51.57952079,-0.222211199
,,0,51.58020724,-0.215506702
,,0,51.58463633,-0.21274211
,,0,51.5717182,-0.238475208
,,0,51.57434257,-0.238781223
,,0,51.57314412,-0.234020122
,,0,51.5761264,-0.237314918
,,0,51.57539787,-0.237938496
,,0,51.56338528,-0.256456965
,,0,51.56491989,-0.257687524
,,0,51.56365595,-0.259638494
,,0,51.56872049,-0.243713607
,,0,51.55957419,-0.261037194
,,0,51.56066221,-0.25468976
,,0,51.56320223,-0.253650192
,,0,51.55363647,-0.25825266
,,0,51.55498823,-0.257958505
,,0,51.56015851,-0.25849026
,,0,51.55053597,-0.265065518
,,0,51.54669411,-0.273805211
,,0,51.55010663,-0.270029829
,,0,51.55382972,-0.271024177
,,0,51.54461836,-0.274161814
,,0,51.54652042,-0.277932283
,,0,51.54678442,-0.278123801
,,0,51.53996603,-0.279431769
,,0,51.54369632,-0.272457045
,,0,51.5418033,-0.290397914
,,0,51.54168923,-0.286255967
,,0,51.54232588,-0.282606021
,,0,51.54371241,-0.283149048
,,0,51.54255563,-0.279791485
,,0,51.53255545,-0.299659955
,,0,51.53766843,-0.291085748
,,0,51.53734653,-0.284658759
,,0,51.54051464,-0.29767018
,,0,51.53986137,-0.302524004
,,0,51.5406976,-0.300997893
,,0,51.53544206,-0.295197983
,,0,51.53368907,-0.296893317
,,0,51.53774283,-0.301320074
,,0,51.53621677,-0.29916404
,,0,51.53546203,-0.298611682
,,0,51.53689486,-0.296613764
,,0,51.53910885,-0.304881227
,,0,51.5405514,-0.318695887
,,0,51.53869365,-0.31295015
,,0,51.5364764,-0.308062063
,,0,51.53993587,-0.325415816
,,0,51.53841076,-0.325576608
,,0,51.54043179,-0.322563302
,,0,51.54198162,-0.318539511
,,0,51.58273173,-0.218084582
,,0,51.586276,-0.224670753
,,0,51.58861181,-0.212568804
,,0,51.58516686,-0.21681471
,,0,51.59219132,-0.215502009
,,0,51.59553872,-0.213407879
,,0,51.5963258,-0.214525058
,,0,51.59730742,-0.216520233
,,0,51.59544026,-0.222380887
,,0,51.59456597,-0.208308054
,,0,51.59467667,-0.202440047
,,0,51.59979457,-0.210550963
,,0,51.59740894,-0.210611824
,,0,51.601355,-0.198943185
,,0,51.60124558,-0.203726215
,,0,51.59820443,-0.205055382
,,0,51.60089824,-0.195345395
,,0,51.59562104,-0.198548198
,,0,51.59736282,-0.197382108
,,0,51.59702486,-0.200273742
,,0,51.59849073,-0.191581373
,,0,51.59111209,-0.221205413
,,0,51.58808173,-0.220977622
,,0,51.60151332,-0.187395019
,,0,51.60368014,-0.190694973
,,0,51.57766462,-0.238540277
,,0,51.58028595,-0.239100644
,,0,51.58273874,-0.24059195
,,0,51.581152,-0.245055288
,,0,51.57725812,-0.245483074
,,0,51.5778755,-0.242498238
,,0,51.5785787,-0.256868456
,,0,51.57985607,-0.260557506
,,0,51.58164297,-0.260258932
,yes,9,51.5680557,-0.261772773
,,0,51.57055337,-0.261272196
,,0,51.57378208,-0.255634948
,,0,51.57598457,-0.259917547
,,0,51.57887316,-0.257362963
,,0,51.57091575,-0.257817982
,,0,51.57204696,-0.260070377
,,0,51.56788456,-0.260498242
,,0,51.56943885,-0.258875564
,,0,51.57135841,-0.256053641
,,0,51.56613443,-0.261240988
,,0,51.6000829,-0.232701231
,,0,51.60006279,-0.235269936
,,0,51.60151174,-0.233199481
,,0,51.59364028,-0.231392194
,,0,51.59716172,-0.232916527
,,0,51.59915298,-0.232015373
,,0,51.59954924,-0.229546854
,,0,51.58891213,-0.23382149
,,0,51.59031678,-0.235749411
,,0,51.5912883,-0.233241454
,,0,51.5922681,-0.233798885
,,0,51.58270239,-0.227925181
,,0,51.58512676,-0.230737323
,,0,51.58134959,-0.230608463
,,0,51.58359228,-0.231334988
,,0,51.584549,-0.235740751
,,0,51.5786602,-0.229426018
,,0,51.57654498,-0.234770988
,,0,51.57865273,-0.235159037
,,0,51.58097325,-0.235210385
,,0,51.59816562,-0.19801258
,,0,51.59928398,-0.194757534
,,0,51.59885719,-0.199031988
,,0,51.56866291,-0.274096701
,,0,51.56929248,-0.278018575
,,0,51.56570032,-0.277928999
,,0,51.56724168,-0.269679598
,,0,51.56854177,-0.265212088
,,0,51.57115867,-0.268906106
,,0,51.56495668,-0.268682308
,,0,51.56409544,-0.274761225
,,0,51.5644137,-0.275494924
,,0,51.56342654,-0.276546085
,,0,51.5641036,-0.278018226
,,0,51.56478251,-0.280639739
,,0,51.57329666,-0.286208018
,,0,51.56890109,-0.283394455
,,0,51.57316993,-0.271013712
,,0,51.57736997,-0.280882668
,,0,51.57908814,-0.27953547
,,0,51.57595299,-0.277594693
,,0,51.57666327,-0.279152627
,,0,51.5752501,-0.28674762
,,0,51.58454336,-0.269056929
,,0,51.57860809,-0.285268353
,,0,51.58008702,-0.279213789
,,0,51.58304226,-0.275860861
,,0,51.58320628,-0.273596836
,,0,51.58160164,-0.286808908
,,0,51.57654077,-0.28749773
,,0,51.57676618,-0.289483366
,,0,51.58661545,-0.283780423
,,0,51.58675441,-0.281160756
,,0,51.58534108,-0.280231998
,,0,51.58357223,-0.289993629
,,0,51.58016511,-0.295349292
,,0,51.5812423,-0.265076401
,,0,51.57554519,-0.265529981
,,0,51.57337585,-0.262161475
,,0,51.57128766,-0.264573075
,,0,51.55652673,-0.310791437
,,0,51.55898221,-0.318157022
,,0,51.55546225,-0.316062777
,,0,51.55317983,-0.317713902
,,0,51.56628724,-0.321686701
,,0,51.56001893,-0.3219874
,,0,51.56095637,-0.327339272
,,0,51.55669597,-0.323123958
,,0,51.56777969,-0.304675758
,,0,51.56523014,-0.310143758
,,0,51.56505582,-0.317910067
,,0,51.56147154,-0.317699583
,,0,51.56419951,-0.323975788
,,0,51.56912918,-0.313997038
,,0,51.56142589,-0.283033074
,,0,51.56214173,-0.278823335
,,0,51.56415233,-0.28402512
,,0,51.56252072,-0.287487838
,,0,51.55692167,-0.283435521
,,0,51.55956316,-0.286684518
,,0,51.55794758,-0.272081439
,,0,51.56195864,-0.276047866
,,0,51.59366702,-0.212080053
,,0,51.59267671,-0.211621157
,,0,51.55869998,-0.305354848
,,0,51.56114279,-0.303859679
,,0,51.56133739,-0.308475427
,,0,51.56256945,-0.305812388
,,0,51.55752524,-0.289429911
,,0,51.55577228,-0.289828352
,,0,51.55656992,-0.287180454
,,0,51.55570827,-0.29744539
,,0,51.55700179,-0.302523264
,,0,51.56240287,-0.291932064
,,0,51.56021776,-0.293810751
,,0,51.56058818,-0.299726448
,,0,51.55858209,-0.294748429
,,0,51.56655149,-0.29818043
,,0,51.56488859,-0.294449366
,,0,51.54805526,-0.304764219
,,0,51.54860187,-0.309497615
,,0,51.55133763,-0.312404459
,,0,51.55055921,-0.309087244
,,0,51.55081968,-0.303303618
,,0,51.5448165,-0.299753224
,,0,51.54270658,-0.295662464
,,0,51.54237245,-0.29215967
,,0,51.5427542,-0.299154226
,,0,51.54545606,-0.303546672
,,0,51.54718769,-0.292662564
,,0,51.54380997,-0.291828858
,,0,51.545199,-0.294625796
,,0,51.55114563,-0.301938452
,,0,51.54798738,-0.300269167
,,0,51.55418429,-0.296362948
,,0,51.55075783,-0.291902508
,,0,51.55217341,-0.29711656
,,0,51.55322139,-0.303029936
,,0,51.55212589,-0.280971664
,,0,51.55028613,-0.284922052
,,0,51.55163527,-0.329529961
,,0,51.55287832,-0.333888855
,,0,51.55162581,-0.319565651
,,0,51.5518513,-0.31902685
,,0,51.55607034,-0.329181534
,,0,51.55747624,-0.335270778
,,0,51.55011202,-0.316464491
,,0,51.5493539,-0.319983988
,,0,51.5515773,-0.325180883
,,0,51.55267575,-0.323384913
,,0,51.55131712,-0.314936208
,,0,51.56592433,-0.336547966
,,0,51.56366817,-0.336566787
,,0,51.55955904,-0.337708067
,,0,51.56645658,-0.326006986
,,0,51.5582141,-0.340219972
,,0,51.55772535,-0.335802053
,,0,51.57780183,-0.334545245
,,0,51.57669348,-0.334116919
,,0,51.57210121,-0.330365648
,,0,51.57801362,-0.331128817
,,0,51.58138198,-0.335918278
,,0,51.60335702,-0.25209551
,,0,51.60331607,-0.259140044
,,0,51.60033893,-0.250981555
,,0,51.60026993,-0.246557653
,,0,51.60079016,-0.255632471
,,0,51.59618199,-0.244473016
,,0,51.59774653,-0.250173128
,yes,9,51.59442823,-0.242630735
,,0,51.59421722,-0.24195258
,,0,51.58631587,-0.238990991
,,0,51.58701676,-0.241531222
,,0,51.58933355,-0.23931522
,,0,51.59673849,-0.274691649
,,0,51.59787219,-0.275701902
,,0,51.59775901,-0.278543021
,,0,51.59917803,-0.279132696
,,0,51.5996793,-0.27723128
,,0,51.60379406,-0.268703124
,,0,51.59982873,-0.271570633
,,0,51.60217091,-0.276096278
,,0,51.60259659,-0.279672241
,,0,51.60199428,-0.281650903
,,0,51.5939701,-0.258596436
,,0,51.59645159,-0.260277831
,,0,51.59810697,-0.261216084
,,0,51.59950346,-0.263929438
,,0,51.59424611,-0.263913034
,,0,51.59522614,-0.260241111
,,0,51.6024221,-0.272446659
,,0,51.59730473,-0.267450284
,,0,51.59659847,-0.313277642
,,0,51.59368313,-0.314148702
,,0,51.59536937,-0.316267075
,,0,51.59358567,-0.31982682
,,0,51.60100871,-0.323278437
,,0,51.59846507,-0.31803757
,,0,51.60089737,-0.313447278
,,0,51.60330003,-0.3150409
,,0,51.60114957,-0.318044067
,,0,51.60339333,-0.320475527
,,0,51.59067318,-0.307118535
,,0,51.59201553,-0.307473822
,,0,51.59613432,-0.310243599
,,0,51.59340258,-0.306549676
,,0,51.59240051,-0.302453486
,,0,51.59186189,-0.304397308
,,0,51.5889507,-0.30293813
,,0,51.59274299,-0.29874061
,,0,51.59530618,-0.295544726
,,0,51.59489097,-0.298943814
,,0,51.59616778,-0.305614277
,,0,51.59699463,-0.299103869
,,0,51.59613327,-0.295447381
,,0,51.60365399,-0.305387983
,,0,51.60298311,-0.309447068
,,0,51.5990579,-0.307848104
,,0,51.60062612,-0.300093634
,,0,51.59838728,-0.28885533
,,0,51.59961916,-0.284005133
,,0,51.59853082,-0.282610525
,,0,51.60150676,-0.285212767
,yes,9,51.58974233,-0.256061228
,,0,51.58284667,-0.257730921
,,0,51.59064647,-0.257318303
,,0,51.59530542,-0.254343221
,,0,51.59259653,-0.255489107
,,0,51.59114042,-0.251740031
,,0,51.59101914,-0.242843819
,,0,51.59201392,-0.245436751
,,0,51.59210076,-0.246655505
,,0,51.58718464,-0.250593983
,,0,51.58840476,-0.247079748
,,0,51.58382309,-0.244767613
,,0,51.58605393,-0.244595254
,,0,51.58448055,-0.246877865
,,0,51.59504457,-0.290876457
,,0,51.59950258,-0.293594231
,,0,51.60128097,-0.295710489
,,0,51.59413491,-0.29741944
,,0,51.59149764,-0.282500384
,,0,51.59255542,-0.285133895
,,0,51.59297363,-0.286561839
,,0,51.58845131,-0.286410887
,,0,51.58575182,-0.283377026
,,0,51.5870314,-0.280686895
,,0,51.58894692,-0.281968801
,,0,51.59006372,-0.294024203
,,0,51.588944,-0.29009898
,,0,51.59168204,-0.296173026
,,0,51.58605022,-0.336678716
,,0,51.58876353,-0.336188532
,,0,51.58717248,-0.336864543
,,0,51.57960107,-0.32644926
,,0,51.57923471,-0.328855786
,,0,51.58658517,-0.330798183
,,0,51.58177203,-0.329671389
,,0,51.59007602,-0.334446949
,,0,51.5902901,-0.335730409
,yes,9,51.59001824,-0.331191783
,,0,51.58839321,-0.33079812
,,0,51.58938663,-0.335424123
,,0,51.58997767,-0.333453498
,,0,51.59160196,-0.33798017
,,0,51.60179834,-0.330929069
,,0,51.59984628,-0.325828634
,,0,51.59669526,-0.331485134
,,0,51.60085332,-0.327467907
,,0,51.59711055,-0.325151781
,,0,51.59285614,-0.331721265
,,0,51.59134312,-0.330792102
,,0,51.59289018,-0.329535649
,,0,51.59403646,-0.331476441
,,0,51.59534283,-0.331810239
,,0,51.59147062,-0.325147849
,,0,51.59157585,-0.327848515
,,0,51.59123832,-0.328006029
,,0,51.58928278,-0.310981505
,,0,51.58972787,-0.317032548
,,0,51.58899425,-0.322161606
,,0,51.59003569,-0.324542001
,,0,51.60042239,-0.287000814
,,0,51.59997664,-0.289008637
,,0,51.60070564,-0.290042939
,,0,51.59768895,-0.282840932
,,0,51.59732639,-0.288177942
,,0,51.59876134,-0.288054877
,,0,51.5943043,-0.285386594
,,0,51.59364812,-0.279303729
,,0,51.59531221,-0.277050854
,,0,51.59614223,-0.271320358
,,0,51.59599716,-0.282621032
,,0,51.58776458,-0.276878898
,,0,51.59097138,-0.279033454
,,0,51.58387441,-0.264098454
,,0,51.59058909,-0.267734504
,,0,51.59325541,-0.270624182
,,0,51.59148698,-0.275200552
,,0,51.58976045,-0.261079456
,,0,51.58777461,-0.266583527
,,0,51.58577885,-0.262616283
,,0,51.590013,-0.264745541
,,0,51.58518075,-0.256843877
,,0,51.5876753,-0.256903624
,,0,51.58431118,-0.252994123
,,0,51.58582884,-0.250144646
,,0,51.5744131,-0.317128153
,,0,51.58072195,-0.312429435
,,0,51.58370408,-0.309730776
,,0,51.5825824,-0.315418626
,,0,51.5775066,-0.322064196
,,0,51.57596776,-0.31738777
,,0,51.5795076,-0.318186429
,,0,51.58095663,-0.3183823
,,0,51.58329129,-0.324853237
,,0,51.58536866,-0.315565883
,,0,51.59614438,-0.338469971
,,0,51.60068038,-0.334720632
,,0,51.59491721,-0.335742427
,,0,51.59549368,-0.333937159
,,0,51.59573987,-0.335632775
,,0,51.60250681,-0.207527088
,,0,51.59402544,-0.226114361
,,0,51.58705315,-0.206469616
,,0,51.5867721,-0.205815758
,,0,51.58662959,-0.207736075
,,0,51.58617959,-0.202709596
,,0,51.59847054,-0.207645892
,,0,51.5766422,-0.23289226
,,0,51.56666564,-0.203174765
,apartments,8,51.55141917,-0.201192117
,apartments,8,51.55133316,-0.201480166
,yes,9,51.55162037,-0.201306008
,apartments,8,51.55230207,-0.201548702
,apartments,8,51.55295665,-0.201984303
,apartments,8,51.55307654,-0.20205612
,apartments,8,51.55360792,-0.202782699
,apartments,8,51.55363862,-0.202614102
,apartments,8,51.5538237,-0.2017606
,apartments,8,51.5536882,-0.2024168
,apartments,8,51.55330503,-0.202027008
,apartments,8,51.55341493,-0.201512899
,apartments,8,51.55378699,-0.201915067
,apartments,8,51.55375893,-0.202079649
,,0,51.56129007,-0.205799189
,,0,51.56363952,-0.207115457
,,0,51.56383404,-0.205724904
,,0,51.5585135,-0.199335283
,,0,51.55701216,-0.208154613
,,0,51.55998038,-0.212475481
,,0,51.56058985,-0.210685601
,,0,51.56142424,-0.208348206
,,0,51.55577724,-0.209271956
,,0,51.55772422,-0.208853625
,,0,51.55296913,-0.200827489
,,0,51.55283335,-0.200673858
,,0,51.55425694,-0.205049575
,,0,51.54947236,-0.187960982
,,0,51.55076279,-0.195981769
,,0,51.54983666,-0.191153063
,,0,51.54684564,-0.193224258
,,0,51.54790177,-0.190373119
,,0,51.54821265,-0.196345565
,,0,51.54761799,-0.19243569
,,0,51.54749485,-0.193768611
,,0,51.54757681,-0.202780831
,,0,51.54725953,-0.198179957
,,0,51.55049686,-0.205573415
,,0,51.54892938,-0.201042722
,,0,51.56252224,-0.220737149
,,0,51.56025143,-0.218133813
,,0,51.55451704,-0.210667035
,,0,51.5605288,-0.216735795
,,0,51.56027966,-0.226457955
,,0,51.56077073,-0.221225585
,,0,51.54165155,-0.195030418
,,0,51.54155253,-0.190901888
,,0,51.53987476,-0.19300367
,,0,51.53982858,-0.190082081
,,0,51.5890036,-0.191803294
,,0,51.58751328,-0.186868262
,,0,51.58608644,-0.18681641
,,0,51.58538747,-0.187869784
,,0,51.5795534,-0.186244801
,church,6,51.5811592,-0.1908356
,yes,9,51.5814833,-0.19046285
,church,6,51.58014922,-0.189882153
,yes,9,51.58102643,-0.189309534
,,0,51.58329721,-0.195376917
,,0,51.58221774,-0.191157968
,,0,51.58487089,-0.192442948
,,0,51.58288008,-0.186733209
,,0,51.58239666,-0.197333945
,,0,51.57897278,-0.196819304
,,0,51.58252667,-0.197399235
,,0,51.58121065,-0.198311396
,,0,51.58383731,-0.197640332
,,0,51.5727823,-0.192042864
,,0,51.57953179,-0.192240266
,,0,51.57302724,-0.187974112
,,0,51.57480138,-0.194060336
,,0,51.57117908,-0.188755517
,,0,51.5837407,-0.199788135
,,0,51.58697154,-0.196760266
,,0,51.58576064,-0.19825137
,,0,51.55663546,-0.188694314
,,0,51.56083182,-0.1898701
,,0,51.56175803,-0.196841034
,,0,51.57377387,-0.200604812
,,0,51.57330138,-0.198767744
,,0,51.57080161,-0.201809358
,,0,51.56642116,-0.202471818
,,0,51.56815792,-0.202236961
,,0,51.56933003,-0.198102438
,,0,51.56963548,-0.190888992
,,0,51.5645619,-0.193437463
,,0,51.5671911,-0.197556979
,,0,51.55918641,-0.190392496
,,0,51.56038603,-0.195325443
,,0,51.56136368,-0.199652735
,,0,51.5541508,-0.193644927
,,0,51.55571044,-0.195322873
,,0,51.55531095,-0.196457413
,,0,51.55639183,-0.19298047
,,0,51.55435153,-0.189422686
,,0,51.55116731,-0.189656343
,,0,51.55119155,-0.192045037
,,0,51.55309605,-0.191202388
,,0,51.56013722,-0.186468115
,,0,51.57567476,-0.207692871
,,0,51.57389163,-0.203602217
,,0,51.57815218,-0.205295828
,,0,51.58295922,-0.208930172
,,0,51.57888953,-0.20282004
,,0,51.57332138,-0.208943701
,,0,51.57314448,-0.211719081
,,0,51.5751037,-0.211639534
,,0,51.57632495,-0.215178467
,,0,51.57855161,-0.211545814
,,0,51.57490513,-0.217017884
,,0,51.57195338,-0.215337911
,,0,51.57151465,-0.206858268
,,0,51.56951445,-0.207623381
,,0,51.57402026,-0.21971836
,,0,51.57362186,-0.217810243
,yes,9,51.5739109,-0.215401459
,,0,51.57071341,-0.224185099
,yes,9,51.56922371,-0.226063604
,,0,51.57291969,-0.222745927
,,0,51.56619551,-0.219773054
,yes,9,51.56736984,-0.222433247
,,0,51.56862344,-0.223092804
,,0,51.56651793,-0.212028814
,,0,51.56855136,-0.219988107
,,0,51.5614807,-0.214757932
,,0,51.5815126,-0.203382738
,,0,51.58368217,-0.203393565
,,0,51.58299821,-0.206022548
,,0,51.57293751,-0.197150263
,,0,51.5809415,-0.200247633
,,0,51.58815635,-0.21845459
,,0,51.58746524,-0.229959054
,,0,51.58636799,-0.22980612
,,0,51.58508273,-0.22836157
,,0,51.58784282,-0.232345914
,,0,51.5849771,-0.228036396
,,0,51.58783791,-0.230543846
,,0,51.55829623,-0.218552897
,,0,51.55657081,-0.217801951
,,0,51.55576971,-0.216820012
,,0,51.55465224,-0.218166444
,,0,51.55751077,-0.222145472
,,0,51.55985621,-0.22373673
,,0,51.55914481,-0.221820247
,yes,9,51.55530025,-0.229207171
,yes,9,51.55852564,-0.227026859
,,0,51.55360205,-0.242562888
,,0,51.55291053,-0.242818771
,,0,51.55480894,-0.241902215
,,0,51.55370502,-0.237878653
,,0,51.55380426,-0.244114604
,,0,51.55378148,-0.224504569
,,0,51.55352625,-0.219231048
,,0,51.55445907,-0.218056007
,,0,51.55130354,-0.230772665
,,0,51.55206919,-0.233823032
,,0,51.54953251,-0.220452994
,,0,51.54965746,-0.223018135
,,0,51.55083249,-0.21782191
,,0,51.55366012,-0.214652308
,,0,51.55330063,-0.218255762
,,0,51.5514156,-0.221243328
,,0,51.54838981,-0.208181193
,,0,51.55090627,-0.209745648
,,0,51.54983258,-0.213537617
,,0,51.55779493,-0.244689176
,,0,51.56073569,-0.238158138
,,0,51.56272022,-0.239485003
,,0,51.55568585,-0.242510948
,,0,51.56337703,-0.231389337
,,0,51.56479329,-0.228762945
,,0,51.56120985,-0.230533817
,,0,51.56144556,-0.232923488
,,0,51.56255112,-0.225692738
,,0,51.56359975,-0.234478578
,,0,51.56555108,-0.232516964
,,0,51.56680561,-0.234786697
,,0,51.56783439,-0.234096719
,,0,51.56680595,-0.241783589
,,0,51.56553696,-0.239176609
,,0,51.56165185,-0.242741071
,,0,51.56366377,-0.239823956
,,0,51.56177953,-0.238287398
,,0,51.55981165,-0.251075627
,,0,51.56171623,-0.250068741
,,0,51.56489283,-0.246011206
,,0,51.56374744,-0.245954486
,,0,51.55505119,-0.246518461
,,0,51.55692972,-0.248100532
,,0,51.56129145,-0.246934633
,,0,51.55927683,-0.250988181
,,0,51.52671793,-0.234273725
,,0,51.52866025,-0.235933488
,yes,9,51.53123192,-0.239572837
,,0,51.52928107,-0.237426088
,,0,51.52777697,-0.236164794
,,0,51.52678681,-0.235417092
,,0,51.53206744,-0.251288901
,,0,51.53130478,-0.246370547
,,0,51.53056302,-0.248532002
,,0,51.54247295,-0.209328055
,,0,51.54368114,-0.212311815
,,0,51.542044,-0.2149927
,,0,51.53560648,-0.223595063
,,0,51.53695435,-0.218340639
,,0,51.53990817,-0.212930087
,,0,51.5319304,-0.228735469
,,0,51.53125614,-0.233926134
,,0,51.53138017,-0.235839184
,,0,51.53226009,-0.235622054
,yes,9,51.53004041,-0.225741883
,yes,9,51.53009148,-0.223685801
,,0,51.53307078,-0.22468903
,yes,9,51.52987925,-0.2289714
,,0,51.53423928,-0.219350026
,,0,51.53225292,-0.221812397
,,0,51.54600419,-0.23158932
,,0,51.5460438,-0.230117237
,,0,51.54519116,-0.231089689
,,0,51.54792803,-0.220932747
,,0,51.54884423,-0.224776526
,,0,51.54640752,-0.22679171
,,0,51.54166954,-0.21968135
,,0,51.53873902,-0.22685678
,,0,51.54349122,-0.228583537
,,0,51.54764809,-0.214683615
,,0,51.54617253,-0.216853879
,,0,51.54483829,-0.224065937
,,0,51.5452871,-0.220632866
,,0,51.54313329,-0.257734525
,,0,51.54223477,-0.260446339
,,0,51.54532135,-0.261852061
,,0,51.53907805,-0.25890158
,,0,51.53956041,-0.257119741
,,0,51.54080626,-0.257652043
,,0,51.53738224,-0.256898143
,,0,51.53616764,-0.255710771
,,0,51.53969757,-0.26441299
,,0,51.53815286,-0.260441869
,,0,51.54296887,-0.271037352
,,0,51.54221406,-0.268866447
,,0,51.54186821,-0.265908172
,,0,51.54096003,-0.265585351
,,0,51.54129914,-0.266568798
,,0,51.54785338,-0.262613702
,,0,51.54681312,-0.262761274
,,0,51.5442938,-0.26874796
,,0,51.54954264,-0.256728663
,,0,51.54791938,-0.263410497
,,0,51.54632129,-0.264777302
,,0,51.54728693,-0.25537739
,,0,51.54905149,-0.255186846
,,0,51.55048798,-0.259047834
,,0,51.5497061,-0.261767205
,,0,51.54539894,-0.259350931
,,0,51.55027587,-0.253214065
,,0,51.54552835,-0.257069104
,,0,51.55303366,-0.249986356
,,0,51.55253719,-0.252742513
,,0,51.54619292,-0.267341471
,,0,51.53597364,-0.25411824
,,0,51.53501408,-0.251363766
,,0,51.53716508,-0.251976579
,,0,51.53785252,-0.250160232
,,0,51.54136641,-0.255299519
,,0,51.53898541,-0.2548687
,,0,51.54748249,-0.251724488
